Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Company Name,Production Type,Production Status,Entity Type,Producing Month Number
129562371,30025429360000,3002542936,2019-03-01,7489,15822,16507,1,26,288.04,608.54,634.88,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,32
129562371,30025429360000,3002542936,2019-04-01,10226,27223,20940,1,30,340.87,907.43,698.00,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,33
129562371,30025429360000,3002542936,2019-05-01,8850,23738,19542,1,31,285.48,765.74,630.39,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,34
129562371,30025429360000,3002542936,2019-06-01,4189,12275,11007,1,15,279.27,818.33,733.80,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,35
129562371,30025429360000,3002542936,2019-07-01,4232,10563,44082,1,25,169.28,422.52,1763.28,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,36
129562371,30025429360000,3002542936,2019-08-01,5352,12936,41197,1,31,172.65,417.29,1328.94,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,37
129562371,30025429360000,3002542936,2019-09-01,4540,11135,28532,1,30,151.33,371.17,951.07,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,38
129562371,30025429360000,3002542936,2019-10-01,3750,8948,22636,1,31,120.97,288.65,730.19,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,39
129562371,30025429360000,3002542936,2019-11-01,2868,6705,18247,1,30,95.60,223.50,608.23,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,40
129562371,30025429360000,3002542936,2019-12-01,3056,7044,17725,1,31,98.58,227.23,571.77,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,41
129562371,30025429360000,3002542936,2020-01-01,1892,4289,12891,1,31,61.03,138.35,415.84,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,42
129562371,30025429360000,3002542936,2020-02-01,1809,4589,10524,1,29,62.38,158.24,362.90,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,43
129562371,30025429360000,3002542936,2020-03-01,4353,11071,18877,1,31,140.42,357.13,608.94,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,44
129562371,30025429360000,3002542936,2020-04-01,3527,10080,15495,1,30,117.57,336.00,516.50,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,45
129562371,30025429360000,3002542936,2020-05-01,3379,9193,14461,1,31,109.00,296.55,466.48,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,46
129562371,30025429360000,3002542936,2020-06-01,3266,8143,13031,1,30,108.87,271.43,434.37,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,47
129562371,30025429360000,3002542936,2020-07-01,3108,8412,12024,1,31,100.26,271.35,387.87,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,48
129562371,30025429360000,3002542936,2020-08-01,3141,8191,10913,1,31,101.32,264.23,352.03,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,49
129562371,30025429360000,3002542936,2020-09-01,2978,8206,10461,1,30,99.27,273.53,348.70,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,50
129562371,30025429360000,3002542936,2020-10-01,3002,7399,9512,1,31,96.84,238.68,306.84,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,51
129562371,30025429360000,3002542936,2020-11-01,2974,7633,10320,1,30,99.13,254.43,344.00,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,52
129562371,30025429360000,3002542936,2020-12-01,3279,8269,10820,1,31,105.77,266.74,349.03,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,701H,EOG RESOURCES,OIL,ACTIVE,COM,53
129562345,30025429380000,3002542938,2016-08-01,60584,122455,145453,1,31,1954.32,3950.16,4692.03,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,1
129562345,30025429380000,3002542938,2016-09-01,43900,94303,94493,1,30,1463.33,3143.43,3149.77,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,2
129562345,30025429380000,3002542938,2016-10-01,34637,70706,76038,1,31,1117.32,2280.84,2452.84,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,3
129562345,30025429380000,3002542938,2016-11-01,27771,56501,58812,1,30,925.70,1883.37,1960.40,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,4
129562345,30025429380000,3002542938,2016-12-01,23878,49674,51029,1,31,770.26,1602.39,1646.10,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,5
129562345,30025429380000,3002542938,2017-01-01,21624,44374,45910,1,31,697.55,1431.42,1480.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,6
129562345,30025429380000,3002542938,2017-02-01,17532,36620,37101,1,28,626.14,1307.86,1325.04,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,7
129562345,30025429380000,3002542938,2017-03-01,17057,36993,37413,1,31,550.23,1193.32,1206.87,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,8
129562345,30025429380000,3002542938,2017-04-01,16121,34980,33375,1,30,537.37,1166.00,1112.50,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,9
129562345,30025429380000,3002542938,2017-05-01,14972,34016,32167,1,31,482.97,1097.29,1037.65,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,10
129562345,30025429380000,3002542938,2017-06-01,12571,28683,26977,1,28,448.96,1024.39,963.46,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,11
129562345,30025429380000,3002542938,2017-07-01,2143,4294,29950,1,14,153.07,306.71,2139.29,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,12
129562345,30025429380000,3002542938,2017-08-01,7060,16321,45089,1,31,227.74,526.48,1454.48,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,13
129562345,30025429380000,3002542938,2017-09-01,6714,13992,31332,1,30,223.80,466.40,1044.40,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,14
129562345,30025429380000,3002542938,2017-10-01,7222,15305,26904,1,31,232.97,493.71,867.87,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,15
129562345,30025429380000,3002542938,2017-11-01,6542,14063,21757,1,30,218.07,468.77,725.23,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,16
129562345,30025429380000,3002542938,2017-12-01,7115,15688,20946,1,31,229.52,506.06,675.68,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,17
129562345,30025429380000,3002542938,2018-01-01,6584,14764,19695,1,31,212.39,476.26,635.32,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,18
129562345,30025429380000,3002542938,2018-02-01,5556,12310,16913,1,26,213.69,473.46,650.50,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,19
129562345,30025429380000,3002542938,2018-03-01,5219,11429,17629,1,28,186.39,408.18,629.61,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,20
129562345,30025429380000,3002542938,2018-04-01,5771,13623,16725,1,30,192.37,454.10,557.50,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,21
129562345,30025429380000,3002542938,2018-05-01,4656,11328,14743,1,31,150.19,365.42,475.58,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,22
129562345,30025429380000,3002542938,2018-06-01,4850,11282,13537,1,30,161.67,376.07,451.23,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,23
129562345,30025429380000,3002542938,2018-07-01,5274,12965,14299,1,31,170.13,418.23,461.26,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,24
129562345,30025429380000,3002542938,2018-08-01,4392,10152,8247,1,31,141.68,327.48,266.03,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,25
129562345,30025429380000,3002542938,2018-09-01,3089,6153,14519,1,30,102.97,205.10,483.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,26
129562345,30025429380000,3002542938,2018-10-01,3734,6283,13516,1,31,120.45,202.68,436.00,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,27
129562345,30025429380000,3002542938,2018-11-01,3889,8711,11160,1,30,129.63,290.37,372.00,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,28
129562345,30025429380000,3002542938,2018-12-01,4423,8430,10151,1,31,142.68,271.94,327.45,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,29
129562345,30025429380000,3002542938,2019-01-01,4648,9725,10022,1,31,149.94,313.71,323.29,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,30
129562345,30025429380000,3002542938,2019-02-01,4029,8892,9165,1,28,143.89,317.57,327.32,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,31
129562345,30025429380000,3002542938,2019-03-01,4507,9863,10468,1,31,145.39,318.16,337.68,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,32
129562345,30025429380000,3002542938,2019-04-01,4192,9964,9793,1,30,139.73,332.13,326.43,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,33
129562345,30025429380000,3002542938,2019-05-01,3947,9710,10174,1,31,127.32,313.23,328.19,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,34
129562345,30025429380000,3002542938,2019-06-01,1812,4683,5732,1,16,113.25,292.69,358.25,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,35
129562345,30025429380000,3002542938,2019-07-01,1694,4460,15042,1,25,67.76,178.40,601.68,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,36
129562345,30025429380000,3002542938,2019-08-01,2588,6395,13980,1,31,83.48,206.29,450.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,37
129562345,30025429380000,3002542938,2019-09-01,2259,5297,12847,1,30,75.30,176.57,428.23,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,38
129562345,30025429380000,3002542938,2019-10-01,2018,4447,11887,1,31,65.10,143.45,383.45,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,39
129562345,30025429380000,3002542938,2019-11-01,1857,4132,10179,1,30,61.90,137.73,339.30,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,40
129562345,30025429380000,3002542938,2019-12-01,1900,3433,9020,1,31,61.29,110.74,290.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,41
129562345,30025429380000,3002542938,2020-01-01,1851,3322,11327,1,31,59.71,107.16,365.39,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,42
129562345,30025429380000,3002542938,2020-02-01,1779,3930,7985,1,29,61.34,135.52,275.34,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,43
129562345,30025429380000,3002542938,2020-03-01,1907,4176,7845,1,31,61.52,134.71,253.06,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,44
129562345,30025429380000,3002542938,2020-04-01,1786,5073,6933,1,30,59.53,169.10,231.10,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,45
129562345,30025429380000,3002542938,2020-05-01,1789,4879,6695,1,31,57.71,157.39,215.97,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,46
129562345,30025429380000,3002542938,2020-06-01,1776,4998,5881,1,30,59.20,166.60,196.03,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,47
129562345,30025429380000,3002542938,2020-07-01,1821,5236,5749,1,31,58.74,168.90,185.45,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,48
129562345,30025429380000,3002542938,2020-08-01,1864,5325,5022,1,31,60.13,171.77,162.00,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,49
129562345,30025429380000,3002542938,2020-09-01,2083,5547,4990,1,30,69.43,184.90,166.33,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,50
129562345,30025429380000,3002542938,2020-10-01,1939,4704,4719,1,31,62.55,151.74,152.23,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,51
129562345,30025429380000,3002542938,2020-11-01,1838,4844,5156,1,30,61.27,161.47,171.87,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,52
129562345,30025429380000,3002542938,2020-12-01,2021,4675,5090,1,31,65.19,150.81,164.19,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,702H,EOG RESOURCES,OIL,ACTIVE,COM,53
